task_id,annotation_id,completed_by,relevance_choice,annotation_created_at,company_name,post_date,comment_id,parent_id,comment_text,comment_date,comment_type,reaction_count,before_DEI,has_DEI,root_id,depth,sibling_count,time_since_root,cleaned_text,full_text
293,293,1,1 (Relevant),2025-04-20T20:50:55.228890Z,Costco,2025-01-26 19:21:00,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzY0NzExODY2NDY0MTM3NQ==,,We just renewed and picked up some of the California Olive Oil which is delicious! Thanks for not backing down to bullies and racists Costco. You make all the decent people proud to be American still!,2025-02-01,initial,4,0,1,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzY0NzExODY2NDY0MTM3NQ==,0,341,0 days,we just renewed and picked up some of the california olive oil which is delicious! thanks for not backing down to bullies and racists costco. you make all the decent people proud to be american still!,we just renewed and picked up some of the california olive oil which is delicious! thanks for not backing down to bullies and racists costco. you make all the decent people proud to be american still!
294,294,1,0 (Not Relevant),2025-04-20T20:51:03.298345Z,Delta,2025-02-19 14:53:00,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzUxMTIyNTI3NTM0NzUzMQ==,,I only fly on Delta and have logged over 1M miles. They are a great airline dealing with a tragic event that could happen to any airline. Kudos to them for their quick response.,2025-02-22,initial,59,0,1,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzUxMTIyNTI3NTM0NzUzMQ==,0,422,0 days,i only fly on delta and have logged over 1m miles. they are a great airline dealing with a tragic event that could happen to any airline. kudos to them for their quick response.,i only fly on delta and have logged over 1m miles. they are a great airline dealing with a tragic event that could happen to any airline. kudos to them for their quick response.
295,295,1,1 (Relevant),2025-04-20T20:51:18.723882Z,Costco,2025-02-12 09:23:00,Y29tbWVudDoxMDQyNDY2Mzc0NTc4MTkyXzUwMDg2OTYyNjA0NjQ1Mg==,Y29tbWVudDoxMDQyNDY2Mzc0NTc4MTkyXzUyNzk1NTIyMzA2ODM3NA==,", You idiot. They’ve always been that kind of store. Nothing changed. Enjoy Sam’s.",2025-02-16,reply,1,0,1,Y29tbWVudDoxMDQyNDY2Mzc0NTc4MTkyXzUyNzk1NTIyMzA2ODM3NA==,1,24,0 days,", you idiot. theyve always been that kind of store. nothing changed. enjoy sams.","we are done with costco. good luck with your dei → , you idiot. theyve always been that kind of store. nothing changed. enjoy sams."
296,296,1,0 (Not Relevant),2025-04-20T20:51:24.619862Z,Google,2025-02-19 06:22:00,Y29tbWVudDoxMTg2ODY4ODg5NDYxMjEwXzQ0NDQ0NDQ4NTMyNTEzMw==,,The CEOs of Google swallow D. They both circle jerk each other looking at naked Chump Stump Trump pictures. Ewwww,2025-02-27,initial,0,0,0,Y29tbWVudDoxMTg2ODY4ODg5NDYxMjEwXzQ0NDQ0NDQ4NTMyNTEzMw==,0,159,0 days,the ceos of google swallow d. they both circle jerk each other looking at naked chump stump trump pictures. ewwww,the ceos of google swallow d. they both circle jerk each other looking at naked chump stump trump pictures. ewwww
297,297,1,1 (Relevant),2025-04-20T20:51:51.107767Z,Costco,2025-01-27 15:18:00,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzQ2NTUzMTc5NjYxNjU2Mw==,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzQ3OTYzMDkyNTE4NTMxMQ==,if you would’ve treated brown and Black people and women equally in the first place DEI would not exist! But you don’t get that do you? ￼,2025-02-01,reply,4,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzQ3OTYzMDkyNTE4NTMxMQ==,1,38,0 days,if you wouldve treated brown and black people and women equally in the first place dei would not exist! but you dont get that do you?,"like many others, <mention> is about find out the reason companies should stay away from identity politics. it will likely be a costly mistake. → if you wouldve treated brown and black people and women equally in the first place dei would not exist! but you dont get that do you?"
298,298,1,0 (Not Relevant),2025-04-20T20:51:58.628455Z,Google,2025-02-06 07:42:00,Y29tbWVudDoxMTc3NzQ2ODEwMzczNDE4XzU5OTQ5NDczOTkwNDE0OQ==,,How can we trust you for any further informations and your features and Google this name is totally trashed by your sided with Orange Fascist regime.,2025-02-13,initial,0,0,0,Y29tbWVudDoxMTc3NzQ2ODEwMzczNDE4XzU5OTQ5NDczOTkwNDE0OQ==,0,485,0 days,how can we trust you for any further informations and your features and google this name is totally trashed by your sided with orange fascist regime.,how can we trust you for any further informations and your features and google this name is totally trashed by your sided with orange fascist regime.
299,299,1,1 (Relevant),2025-04-20T20:52:03.583288Z,Target,2025-02-10 09:24:00,Y29tbWVudDoxMTc2ODA2MjgwNDcxNDI4XzExMjE5MDA4ODk2MzI5Njc=,Y29tbWVudDoxMTc2ODA2MjgwNDcxNDI4XzEyODgyNTEzNDU3Mjk0MDE=,nope!,2025-02-14,reply,1,0,0,Y29tbWVudDoxMTc2ODA2MjgwNDcxNDI4XzEyODgyNTEzNDU3Mjk0MDE=,1,4,0 days,nope!,"reinstate your dei policies, and then i might have to get a cute pink basket. → nope!"
300,300,1,0 (Not Relevant),2025-04-20T20:52:11.567756Z,Costco,2025-02-18 15:25:00,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzU5NTk1NTMyOTg2ODEzNQ==,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5Xzk2MTkzMjkyOTQ2NjkyMQ==,"people love Costco, don't get it.",2025-02-23,reply,0,0,1,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5Xzk2MTkzMjkyOTQ2NjkyMQ==,1,5,0 days,"people love costco, don't get it.","why is the volume of customers up at sun prairie wi location up so much? traffic is terrible inside and out. → people love costco, don't get it."
301,301,1,0 (Not Relevant),2025-04-20T20:55:28.799973Z,Google,2025-02-06 10:26:00,Y29tbWVudDoxMTc3ODI4ODM3MDMxODgyXzYwODk0MTI2MjEzMjI4Mw==,,"You are PATHETIC!!!! Those who own , run, administer this platform that take part in the trump ( aka antichrist) renaming nonsense should be ashamed of your weak, inept minds.",2025-02-13,initial,0,0,0,Y29tbWVudDoxMTc3ODI4ODM3MDMxODgyXzYwODk0MTI2MjEzMjI4Mw==,0,444,0 days,"you are pathetic!!!! those who own , run, administer this platform that take part in the trump ( aka antichrist) renaming nonsense should be ashamed of your weak, inept minds.","you are pathetic!!!! those who own , run, administer this platform that take part in the trump ( aka antichrist) renaming nonsense should be ashamed of your weak, inept minds."
302,302,1,1 (Relevant),2025-04-20T20:55:34.879299Z,Costco,2025-02-04 09:00:00,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzIwMjU1ODE3Njc5MjMzMjg=,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzY0ODQzNDY1NzYwMzU5MQ==,"Never hire deaf people, right?",2025-02-16,reply,1,0,1,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzY0ODQzNDY1NzYwMzU5MQ==,1,5,7 days,"never hire deaf people, right?","just canceled our membership → never hire deaf people, right?"
303,303,1,0 (Not Relevant),2025-04-20T20:55:39.361016Z,Target,2025-02-19 21:15:00,Y29tbWVudDoxMTgzMzYyNDM5ODE1ODEyXzEyMTU5NjE2NDY2NTg2ODQ=,,Ginger punch Scorpio,2025-04-01,initial,0,0,0,Y29tbWVudDoxMTgzMzYyNDM5ODE1ODEyXzEyMTU5NjE2NDY2NTg2ODQ=,0,202,0 days,ginger punch scorpio,ginger punch scorpio
304,304,1,1 (Relevant),2025-04-20T20:55:45.086957Z,Costco,2025-01-23 09:00:00,Y29tbWVudDoxMDI3ODA5MTc5Mzc3MjQ1XzE3MTAxNDAwODY1MDk4NzU=,Y29tbWVudDoxMDI3ODA5MTc5Mzc3MjQ1XzM3Mjk3NDI1MzA2NTkwODg=,cherry picking leftist!!!,2025-02-01,reply,1,0,1,Y29tbWVudDoxMDI3ODA5MTc5Mzc3MjQ1XzM3Mjk3NDI1MzA2NTkwODg=,1,28,7 days,cherry picking leftist!!!,"for people complaining, heres some examples of what deia actually is. trainings to prevent sexual harassment in the workplace are part of dei initiatives. pay transparency laws are the result of dei initiatives. requiring wheel chair ramps and closed captioning is a deia initiative. blind resume review (reviewing resumes without seeing candidate names) is a dei initiative. → cherry picking leftist!!!"
305,305,1,0 (Not Relevant),2025-04-20T20:55:52.823273Z,Delta,2025-02-17 14:08:00,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzE2ODkyODc3OTg2ODQ4NDY=,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzExMjkzMTQ0OTIwNzQ4NDQ=,should I cancel my flight to Florida Saturday??,2025-02-22,reply,0,0,1,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzExMjkzMTQ0OTIwNzQ4NDQ=,1,0,0 days,should i cancel my flight to florida saturday??,what would you expect to happen with all the recent faa job cuts? such an avoidable tragedy. doge is responsible. → should i cancel my flight to florida saturday??
306,306,1,1 (Relevant),2025-04-20T20:55:57.680333Z,Google,2025-03-04 13:41:00,Y29tbWVudDoxMTk2NjU1NjA4NDgyNTM4XzE1NzExMjc5ODAyNTk5NzQ=,,"Hey Google, your anti DEI policies are despicable.",2025-03-13,initial,0,0,0,Y29tbWVudDoxMTk2NjU1NjA4NDgyNTM4XzE1NzExMjc5ODAyNTk5NzQ=,0,94,0 days,"hey google, your anti dei policies are despicable.","hey google, your anti dei policies are despicable."
307,307,1,0 (Not Relevant),2025-04-20T20:56:05.644833Z,Google,2025-02-06 07:42:00,Y29tbWVudDoxMTc3NzQ2ODEwMzczNDE4XzYxMDQyMjYwNTA2MDM5Mg==,,Our review count is wrong and it's happening to small businesses all over. Over 1/3rd of our reviews are gone.,2025-02-13,initial,0,0,0,Y29tbWVudDoxMTc3NzQ2ODEwMzczNDE4XzYxMDQyMjYwNTA2MDM5Mg==,0,485,0 days,our review count is wrong and it's happening to small businesses all over. over 1/3rd of our reviews are gone.,our review count is wrong and it's happening to small businesses all over. over 1/3rd of our reviews are gone.
308,308,1,0 (Not Relevant),2025-04-20T20:56:13.352940Z,Costco,2025-01-14 09:15:00,Y29tbWVudDoxMDIxMzAxNjkwMDI3OTk0XzYwMjk4NzMwNTY1MjYzOA==,Y29tbWVudDoxMDIxMzAxNjkwMDI3OTk0Xzk3MzUwMjkyMTM2OTAzNQ==,Same numbers as Samaritans purse.,2025-01-24,reply,0,0,1,Y29tbWVudDoxMDIxMzAxNjkwMDI3OTk0Xzk3MzUwMjkyMTM2OTAzNQ==,1,1,7 days,same numbers as samaritans purse.,"the red cross is proud that an average of 90 cents of every dollar we spend is invested in delivering care and comfort to those in need. the remaining 10 cents helps keep the entire red cross running by supporting routine, but indispensable, day-to-day business operations. → same numbers as samaritans purse."
309,309,1,0 (Not Relevant),2025-04-20T20:56:21.995311Z,Costco,2025-01-27 15:18:00,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzMxMDQ0MTA2MTYzNjQ2NDA=,,My friends had a girls night out and joined Costco! Thanks Costco for standing strong in the face of opposition!!,2025-02-01,initial,17,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzMxMDQ0MTA2MTYzNjQ2NDA=,0,899,0 days,my friends had a girls night out and joined costco! thanks costco for standing strong in the face of opposition!!,my friends had a girls night out and joined costco! thanks costco for standing strong in the face of opposition!!
310,310,1,0 (Not Relevant),2025-04-20T20:56:29.121657Z,Google,2025-02-10 13:54:00,Y29tbWVudDoxMTgwNjc5NzUzNDEzNDU3XzE1MTU4NjgxMzU3NTY3ODE=,Y29tbWVudDoxMTgwNjc5NzUzNDEzNDU3XzI0NzY3NjIwMjkzNTMxNDI=,I was not aware of Google changing the name of The White House when Obama was President. Do you recall what they changed it to?,2025-02-13,reply,0,0,0,Y29tbWVudDoxMTgwNjc5NzUzNDEzNDU3XzI0NzY3NjIwMjkzNTMxNDI=,1,0,0 days,i was not aware of google changing the name of the white house when obama was president. do you recall what they changed it to?,"with the push back google gave law enforcement over waze, i can not believe they would change the name of the gulf of mexico to an illiterate name. but this is the same company that change the name of the white house when obama was president. → i was not aware of google changing the name of the white house when obama was president. do you recall what they changed it to?"
311,311,1,1 (Relevant),2025-04-20T20:56:37.529536Z,Costco,2025-01-27 15:18:00,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5Xzk4MDExMzExNDA1NTEyOQ==,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkyNjgyMzkzOTYzMTE1NQ==,bye,2025-02-01,reply,0,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkyNjgyMzkzOTYzMTE1NQ==,1,144,0 days,bye,not renewing my membership unless you get rid of dei! → bye
312,312,1,1 (Relevant),2025-04-20T20:56:42.273867Z,Google,2025-02-10 13:54:00,Y29tbWVudDoxMTgwNjc5NzUzNDEzNDU3XzEzMjcwNzAxMzE4NzM4MDU=,,"Restore Black History Month, Women's History Month, Pride Month, Holocaust Remembrance Day and other commemorations to Google Calendar. NOW.",2025-02-13,initial,0,0,0,Y29tbWVudDoxMTgwNjc5NzUzNDEzNDU3XzEzMjcwNzAxMzE4NzM4MDU=,0,676,0 days,"restore black history month, women's history month, pride month, holocaust remembrance day and other commemorations to google calendar. now.","restore black history month, women's history month, pride month, holocaust remembrance day and other commemorations to google calendar. now."
313,313,1,0 (Not Relevant),2025-04-20T20:56:48.700547Z,Google,2025-02-10 13:54:00,Y29tbWVudDoxMTgwNjc5NzUzNDEzNDU3Xzk5NzYwNDYyMjIzNTMxMw==,,Starting today I’ve removed all google apps from all my devices,2025-02-13,initial,3,0,0,Y29tbWVudDoxMTgwNjc5NzUzNDEzNDU3Xzk5NzYwNDYyMjIzNTMxMw==,0,676,0 days,starting today ive removed all google apps from all my devices,starting today ive removed all google apps from all my devices
314,314,1,1 (Relevant),2025-04-20T20:57:08.708166Z,Costco,2025-01-23 09:00:00,Y29tbWVudDoxMDI3ODA5MTc5Mzc3MjQ1XzYwNzE4ODIwMjAyMjU5Mw==,Y29tbWVudDoxMDI3ODA5MTc5Mzc3MjQ1XzYzMTUzNTAyMjc0ODIwMQ==,- Equality is not political.,2025-02-01,reply,1,0,1,Y29tbWVudDoxMDI3ODA5MTc5Mzc3MjQ1XzE0NzA3NDg3OTA1NTE1MzA=,3,1,0 days,- equality is not political.,you had no problem shopping at costco while dei was in place but now it's a problem hahahahahaha → didn't know costco was so woke. this changes everything. we average a rebate every year of around $750.00 so this will cost them literally. there are other shopping options and in the last couple of years quality at costco has gone down. → - equality is not political.
315,315,1,1 (Relevant),2025-04-20T20:57:18.608282Z,Costco,2025-01-30 10:37:00,Y29tbWVudDoxMDMzMDc4OTQ1NTE2OTM1XzU0Njk0MDY0NTAzNjU5OA==,Y29tbWVudDoxMDMzMDc4OTQ1NTE2OTM1Xzk3NDM3NTczMTI4NzkwNA==,"I understand statistics and Trans represents 0.4% of the U.S. population. Also, after we weed out the physicians who are still treating children under the age of 18, AND work on the Trans Social Contagion and tell people the truth, that percentage will drop further.",2025-02-01,reply,0,0,1,Y29tbWVudDoxMDMzMDc4OTQ1NTE2OTM1XzY0NjAxNTQwNDUxNjU5NA==,4,0,0 days,"i understand statistics and trans represents 0.4% of the u.s. population. also, after we weed out the physicians who are still treating children under the age of 18, and work on the trans social contagion and tell people the truth, that percentage will drop further.","please explain your comment. my jeep is not for sale ||||||| → so im hearing that you dont understand math. or dei. yikes. → i understand statistics and trans represents 0.4% of the u.s. population. also, after we weed out the physicians who are still treating children under the age of 18, and work on the trans social contagion and tell people the truth, that percentage will drop further."
316,316,1,0 (Not Relevant),2025-04-20T20:57:23.608900Z,Google,2025-03-03 09:03:00,Y29tbWVudDoxMTk1NzMzMTA1MjQxNDU1XzEwMTAyNzA4ODQzMjUxOTA=,,I love you google.,2025-03-06,initial,0,0,0,Y29tbWVudDoxMTk1NzMzMTA1MjQxNDU1XzEwMTAyNzA4ODQzMjUxOTA=,0,138,0 days,i love you google.,i love you google.
317,317,1,0 (Not Relevant),2025-04-20T20:57:27.548468Z,Costco,2025-01-18 12:00:00,Y29tbWVudDoxMDI0MzM4NTg2MzkwOTcxXzE1NjIwMTM3OTExMjAzODQ=,,Thanks,2025-01-24,initial,0,0,1,Y29tbWVudDoxMDI0MzM4NTg2MzkwOTcxXzE1NjIwMTM3OTExMjAzODQ=,0,216,0 days,thanks,thanks
318,318,1,0 (Not Relevant),2025-04-20T20:57:36.154067Z,Costco,2025-02-02 09:00:00,Y29tbWVudDoxMDM1MjM4NzUxOTY3NjIxXzQwMDQ2OTMxMTMxMTA0NTc=,Y29tbWVudDoxMDM1MjM4NzUxOTY3NjIxXzExNDk4MTQ4MzM4MjI1MzQ=,what is bj's?,2025-02-08,reply,0,0,1,Y29tbWVudDoxMDM1MjM4NzUxOTY3NjIxXzEyMDY3ODczMTQyMDA4NzA=,2,2,0 days,what is bj's?,"say goodbye to another customer who spends a lot of money there each year! my daughter was not allowed to shop with my card, your getting ridiculous with your membership rules. ill go to bjs. → bjs is nothing compared to costco, but you can use anyones card there...byeeeee → what is bj's?"
319,319,1,0 (Not Relevant),2025-04-20T20:57:41.699793Z,Target,2025-01-24 08:17:00,Y29tbWVudDoxMTY0NjU3NjQxNjg2MjkyXzU4ODY2NDM5MzkzMjEwNQ==,,It's getting easier to quit big box retail.,2025-01-31,initial,1,0,0,Y29tbWVudDoxMTY0NjU3NjQxNjg2MjkyXzU4ODY2NDM5MzkzMjEwNQ==,0,488,0 days,it's getting easier to quit big box retail.,it's getting easier to quit big box retail.
320,320,1,0 (Not Relevant),2025-04-20T20:57:55.511665Z,Google,2025-02-01 09:32:00,Y29tbWVudDoxMTc0NTAwNzkwNjk4MDIwXzEwMDI0Njk2OTE5NDE2ODU=,,Please stop renaming anything for U.S. users just to please a loser.,2025-02-06,initial,7,0,0,Y29tbWVudDoxMTc0NTAwNzkwNjk4MDIwXzEwMDI0Njk2OTE5NDE2ODU=,0,166,0 days,please stop renaming anything for u.s. users just to please a loser.,please stop renaming anything for u.s. users just to please a loser.
321,321,1,0 (Not Relevant),2025-04-20T20:58:01.277756Z,Costco,2025-02-17 15:16:00,Y29tbWVudDoxMDQ2NTU4MDQ3NTAyMzU4XzE2MDQ2NDY1MDY5MDU0Mzc=,,Banana bread. Banana bread with sour cream and walnuts.,2025-02-23,initial,0,0,1,Y29tbWVudDoxMDQ2NTU4MDQ3NTAyMzU4XzE2MDQ2NDY1MDY5MDU0Mzc=,0,168,0 days,banana bread. banana bread with sour cream and walnuts.,banana bread. banana bread with sour cream and walnuts.
322,322,1,0 (Not Relevant),2025-04-20T20:58:05.924594Z,Target,2025-01-12 08:00:00,Y29tbWVudDoxMTU2MTU4NzU5MjAyODQ3XzE2NzIzMjk3MjAwMTUyMzY=,,Jenni Kero Herrold for Em’s Valentine box,2025-01-17,initial,1,1,0,Y29tbWVudDoxMTU2MTU4NzU5MjAyODQ3XzE2NzIzMjk3MjAwMTUyMzY=,0,105,0 days,jenni kero herrold for ems valentine box,jenni kero herrold for ems valentine box
323,323,1,0 (Not Relevant),2025-04-20T20:58:12.369143Z,Delta,2025-01-22 09:00:00,Y29tbWVudDoxMDA1NjUzODk0OTE2ODU2XzE1MTU5NTMwNzU3NTcxNjE=,,Airlines VIP lounges at ICN,2025-01-24,initial,0,1,1,Y29tbWVudDoxMDA1NjUzODk0OTE2ODU2XzE1MTU5NTMwNzU3NTcxNjE=,0,183,0 days,airlines vip lounges at icn,airlines vip lounges at icn
324,324,1,0 (Not Relevant),2025-04-20T21:03:12.520709Z,Google,2025-02-24 12:07:00,Y29tbWVudDoxMTkwNjgwNTY1NzQ2NzA5XzE3MjY4MTcyNzQ1MzM2OTY=,,Nice,2025-02-27,initial,1,0,0,Y29tbWVudDoxMTkwNjgwNTY1NzQ2NzA5XzE3MjY4MTcyNzQ1MzM2OTY=,0,196,0 days,nice,nice
325,325,1,0 (Not Relevant),2025-04-20T21:03:31.898065Z,Costco,2025-02-09 09:00:00,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzE1ODU1NTIxNTIxMDM4MzI=,,Beautiful bowls,2025-02-16,initial,0,0,1,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzE1ODU1NTIxNTIxMDM4MzI=,0,801,0 days,beautiful bowls,beautiful bowls
326,326,1,0 (Not Relevant),2025-04-20T21:04:00.782095Z,Costco,2025-01-26 19:21:00,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzEzNzg0NTg2Njk3OTAwMDQ=,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzExNjU1Mzk1Mjg1Mjg4ODg=,"ha, my purse was stolen daily by Biden. Not during Trump's time in office, when all prices were so much cheaper! Keep watching MSM for your news and you'll remain in the dark. Wakey, wakey. Promises made, promises kept.",2025-02-01,reply,1,0,1,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzkyOTk0NDI4NTkxNDE1Mg==,2,0,0 days,"ha, my purse was stolen daily by biden. not during trump's time in office, when all prices were so much cheaper! keep watching msm for your news and you'll remain in the dark. wakey, wakey. promises made, promises kept.","they got the job done though, didn't they! → if you mean the job of stealing from the american people to line their entitled purses? yes, you are spot on! → ha, my purse was stolen daily by biden. not during trump's time in office, when all prices were so much cheaper! keep watching msm for your news and you'll remain in the dark. wakey, wakey. promises made, promises kept."
