task_id,company_name,post_date,comment_id,parent_id,comment_text,comment_date,comment_type,reaction_count,before_DEI,has_DEI,root_id,depth,sibling_count,time_since_root,cleaned_text,full_text,reviewer_01,reviewer_02,relevance_average,relevance_label
223,Costco,1/30/2025 10:37,Y29tbWVudDoxMDMzMDc4OTQ1NTE2OTM1Xzk1MDYwMzMyMDA0MzI4NA==,Y29tbWVudDoxMDMzMDc4OTQ1NTE2OTM1XzE3OTAxMTM2ODE3Nzg3MzQ=,#NAME?,2/1/2025,reply,0,0,1,Y29tbWVudDoxMDMzMDc4OTQ1NTE2OTM1XzE3OTAxMTM2ODE3Nzg3MzQ=,1,3,0 days,#NAME?,i have been an executive member for more than a decade and i love kirkland products and love costco! you are a wonderful company that treats your employees and your customers very well. stay strong!!! → - seems rude for you to gender me.,0,1,0.5,1
415,Costco,1/31/2025 9:00,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzE2NzAyMzU2NjcyNDg5ODY=,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzEzOTMzMTM1MzU0MDg5OTI=,"lol, guess you can’t refute facts, 
 hopefully you’ll educate yourself and quit being so ignorant and discriminatory, leftist!",2/1/2025,reply,1,0,1,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzE2NzAyMzU2NjcyNDg5ODY=,0,157,0 days,"lol, guess you cant refute facts, hopefully youll educate yourself and quit being so ignorant and discriminatory, leftist!","lol, guess you cant refute facts, hopefully youll educate yourself and quit being so ignorant and discriminatory, leftist!",0,0,0,0
276,Costco,1/31/2025 9:00,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzEwMDA1NTc2MTg2NDUyNzA=,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzY0NjkzNTQ4MTEwNTcyMA==,I was at Costco recently and I've never seen so few shoppers. I think them sticking to a failed policy will make a difference.,2/1/2025,reply,2,0,1,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzY0NjkzNTQ4MTEwNTcyMA==,1,5,0 days,i was at costco recently and i've never seen so few shoppers. i think them sticking to a failed policy will make a difference.,wont be renewing my membership. sams club will get my business. → i was at costco recently and i've never seen so few shoppers. i think them sticking to a failed policy will make a difference.,0,1,0.5,1
108,Costco,1/31/2025 9:00,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzEzMzQzMzk1ODQzNTcwNTY=,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzE4NDMxNTA1MzY0Mjk1NzA=,which one cheated?,2/1/2025,reply,0,0,1,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzU5NjY4NDkzMDAxMjU1Mw==,4,0,0 days,which one cheated?,trump would sell you into slavery for a big mac! → maybe we'll get lucky & you'll be 1st!!! lol!!! → which one cheated?,0,0,0,0
499,Costco,1/31/2025 9:00,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzU1NTUxMTI5MDgwMzEyMQ==,,"I had stock in COSTCO because of 20/20 report I saw years ago, but never had a membership until last night. Lookout for us and we will look for you.",2/1/2025,initial,16,0,1,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzU1NTUxMTI5MDgwMzEyMQ==,0,157,0 days,"i had stock in costco because of 20/20 report i saw years ago, but never had a membership until last night. lookout for us and we will look for you.","i had stock in costco because of 20/20 report i saw years ago, but never had a membership until last night. lookout for us and we will look for you.",0,0,0,0
128,Costco,1/31/2025 9:00,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzk2OTM2MjIyODYyNzE1MA==,,whats this about a costco strike? in what states?,2/1/2025,initial,1,0,1,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzk2OTM2MjIyODYyNzE1MA==,0,157,0 days,whats this about a costco strike? in what states?,whats this about a costco strike? in what states?,0,0,0,0
339,Costco,2/15/2025 9:00,Y29tbWVudDoxMDQ0ODExNzY0MzQzNjUzXzEyMTg1Mjc0OTM2MDg2MDA=,,Awww so adorable,2/16/2025,initial,2,0,1,Y29tbWVudDoxMDQ0ODExNzY0MzQzNjUzXzEyMTg1Mjc0OTM2MDg2MDA=,0,44,0 days,awww so adorable,awww so adorable,0,0,0,0
45,Costco,2/15/2025 9:00,Y29tbWVudDoxMDQ0ODExNzY0MzQzNjUzXzk4MDUxMjYyMzU5NjUyOQ==,Y29tbWVudDoxMDQ0ODExNzY0MzQzNjUzXzEwMTUxNzQ2NDA2NTM1OTU=,Anthony- We appreciate the feedback. We'll be sure to inform our buyers that you'd like to see larger sizes in the Kirkland Signature™ Pet Hoodies. Thanks for posting! -Bekah,2/23/2025,reply,0,0,1,Y29tbWVudDoxMDQ0ODExNzY0MzQzNjUzXzEwMTUxNzQ2NDA2NTM1OTU=,1,0,7 days,anthony- we appreciate the feedback. we'll be sure to inform our buyers that you'd like to see larger sizes in the kirkland signaturetm pet hoodies. thanks for posting! -bekah,"can you make then for big dogs, our great dane is about 6ft tall when he stands on his back legs and weighs about 135lbs. so something bigger please → anthony- we appreciate the feedback. we'll be sure to inform our buyers that you'd like to see larger sizes in the kirkland signaturetm pet hoodies. thanks for posting! -bekah",0,0,0,0
359,Costco,2/16/2025 9:00,Y29tbWVudDoxMDQ1NjAzNjA0MjY0NDY5XzEzMzUwMjg3OTQyMTE5MjM=,,It should be “combo” pulls,2/16/2025,initial,7,0,1,Y29tbWVudDoxMDQ1NjAzNjA0MjY0NDY5XzEzMzUwMjg3OTQyMTE5MjM=,0,134,0 days,it should be combo pulls,it should be combo pulls,0,0,0,0
450,Costco,2/16/2025 9:00,Y29tbWVudDoxMDQ1NjAzNjA0MjY0NDY5XzU1MjgyOTc0NzkxODM0Mw==,Y29tbWVudDoxMDQ1NjAzNjA0MjY0NDY5XzEwMzE3MjYyNzU2NTQ0ODQ=,you won’t understand until you or someone you love is hit with a gluten/celiac allergy. They enjoy eating out occasionally as much as anybody! ￼,2/16/2025,reply,0,0,1,Y29tbWVudDoxMDQ1NjAzNjA0MjY0NDY5XzEyODQ4MzE5MDI2MzE2NTM=,2,1,0 days,you wont understand until you or someone you love is hit with a gluten/celiac allergy. they enjoy eating out occasionally as much as anybody!,no for people with celiac disease. too bad their food court doesn't offer safe options for us → okey-dokey im sure theres stuff in the store that you can eat. its called make your own. → you wont understand until you or someone you love is hit with a gluten/celiac allergy. they enjoy eating out occasionally as much as anybody!,0,0,0,0
321,Costco,2/17/2025 15:16,Y29tbWVudDoxMDQ2NTU4MDQ3NTAyMzU4XzE2MDQ2NDY1MDY5MDU0Mzc=,,Banana bread. Banana bread with sour cream and walnuts.,2/23/2025,initial,0,0,1,Y29tbWVudDoxMDQ2NTU4MDQ3NTAyMzU4XzE2MDQ2NDY1MDY5MDU0Mzc=,0,168,0 days,banana bread. banana bread with sour cream and walnuts.,banana bread. banana bread with sour cream and walnuts.,0,0,0,0
367,Costco,2/17/2025 15:16,Y29tbWVudDoxMDQ2NTU4MDQ3NTAyMzU4XzE2MTYwNDg4MjI2MTg1NTY=,,"Breaded chicken sandwiches in the frozen department, they were the best,bring them back",2/23/2025,initial,1,0,1,Y29tbWVudDoxMDQ2NTU4MDQ3NTAyMzU4XzE2MTYwNDg4MjI2MTg1NTY=,0,168,0 days,"breaded chicken sandwiches in the frozen department, they were the best,bring them back","breaded chicken sandwiches in the frozen department, they were the best,bring them back",0,0,0,0
40,Costco,2/17/2025 15:16,Y29tbWVudDoxMDQ2NTU4MDQ3NTAyMzU4XzEyOTc4MjEyNDgxMDY3ODQ=,,Panera Mexican Corn Chowder,2/23/2025,initial,0,0,1,Y29tbWVudDoxMDQ2NTU4MDQ3NTAyMzU4XzEyOTc4MjEyNDgxMDY3ODQ=,0,168,0 days,panera mexican corn chowder,panera mexican corn chowder,0,0,0,0
414,Costco,2/18/2025 15:25,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzE0MTgxMzc3NDMyNDM5MDc=,,"I wish they had gas station in Nashua,NH.",2/23/2025,initial,1,0,1,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzE0MTgxMzc3NDMyNDM5MDc=,0,377,0 days,"i wish they had gas station in nashua,nh.","i wish they had gas station in nashua,nh.",0,0,0,0
263,Costco,2/18/2025 15:25,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzE2NzcxMjYwOTk4ODk0OTc=,,is it the same in canada as well ?,2/23/2025,initial,0,0,1,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzE2NzcxMjYwOTk4ODk0OTc=,0,377,0 days,is it the same in canada as well ?,is it the same in canada as well ?,0,0,0,0
193,Costco,2/18/2025 15:25,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzE4Mjk1NjE4Njc4NTc0NDE=,,Awesome,3/2/2025,initial,0,0,1,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzE4Mjk1NjE4Njc4NTc0NDE=,0,377,0 days,awesome,awesome,0,0,0,0
328,Costco,2/18/2025 15:25,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzEwNzM5NzU1MzQ1MDAxMTU=,,Build a gas station at the norwalk CT Costco and I will buy gas there. You bought the property next door and are doing major renovations but no gas station and no liquor.,2/23/2025,initial,0,0,1,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzEwNzM5NzU1MzQ1MDAxMTU=,0,377,0 days,build a gas station at the norwalk ct costco and i will buy gas there. you bought the property next door and are doing major renovations but no gas station and no liquor.,build a gas station at the norwalk ct costco and i will buy gas there. you bought the property next door and are doing major renovations but no gas station and no liquor.,0,0,0,0
460,Costco,2/18/2025 15:25,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzExMzg3NDE5NzA4NTIyODM=,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzU1OTIzMDI5Mzc5NjI5OQ==,um yes there does it's gasoline. That would be a major safety risk.,2/23/2025,reply,13,0,1,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzU1OTIzMDI5Mzc5NjI5OQ==,1,5,0 days,um yes there does it's gasoline. that would be a major safety risk.,honestly i wish it was open 24 hrs. you need your card for gas anyways. not saying that there needs to be an attendant on site at all times. → um yes there does it's gasoline. that would be a major safety risk.,0,0,0,0
300,Costco,2/18/2025 15:25,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5XzU5NTk1NTMyOTg2ODEzNQ==,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5Xzk2MTkzMjkyOTQ2NjkyMQ==,"people love Costco, don't get it.",2/23/2025,reply,0,0,1,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5Xzk2MTkzMjkyOTQ2NjkyMQ==,1,5,0 days,"people love costco, don't get it.","why is the volume of customers up at sun prairie wi location up so much? traffic is terrible inside and out. → people love costco, don't get it.",0,0,0,0
117,Costco,2/18/2025 15:25,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5Xzk4NjQyMDYwMzM5OTQ1OA==,,Have never bought gas at Costco.,2/23/2025,initial,2,0,1,Y29tbWVudDoxMDQ3NDEzOTcwNzUwMDk5Xzk4NjQyMDYwMzM5OTQ1OA==,0,377,0 days,have never bought gas at costco.,have never bought gas at costco.,0,0,0,0
88,Costco,2/19/2025 16:14,Y29tbWVudDoxMDQ4MjU1NTYwNjY1OTQwXzkzNzgyMzE2ODQ5NzcyMw==,Y29tbWVudDoxMDQ4MjU1NTYwNjY1OTQwXzE2NzY1MzM5MzYyNzMyNjU=,A moldy strawberry is the most important thing you have to worry about? I'm happy for you.,2/23/2025,reply,3,0,1,Y29tbWVudDoxMDQ4MjU1NTYwNjY1OTQwXzE5ODQ0MjE2NzIwNjc5MTA=,2,0,0 days,a moldy strawberry is the most important thing you have to worry about? i'm happy for you.,"pgina de facebook incorrecta: esta es la pgina de ee. uu., por lo que no pueden ayudarte → la seguridad ocupa a costco a nivel internacional as que tu comentario es ms que limitado! → a moldy strawberry is the most important thing you have to worry about? i'm happy for you.",0,0,0,0
55,Costco,2/20/2025 8:00,Y29tbWVudDoxMDQ4NzQzMDkwNjE3MTg3XzYzNTEwNjgzMjc5Njg3NA==,,Love the Cara Cara oranges,3/9/2025,initial,0,0,1,Y29tbWVudDoxMDQ4NzQzMDkwNjE3MTg3XzYzNTEwNjgzMjc5Njg3NA==,0,30,0 days,love the cara cara oranges,love the cara cara oranges,0,0,0,0
173,Costco,2/20/2025 13:00,Y29tbWVudDoxMDQ4OTQ1NjYzOTMwMjYzXzExMTk1MzA1MDk4NzE3NDY=,Y29tbWVudDoxMDQ4OTQ1NjYzOTMwMjYzXzU1NjQzMjgzNzQyMDY1NQ==,"Kristan- Oh no! We’re certainly sorry to hear of your experience with the frozen blueberries you purchased. We recommend you return it to your local Costco at your earliest convenience for a full refund. If you’ve already disposed of it, please contact the location. Our staff is equipped to assist in these matters. -Max",3/2/2025,reply,7,0,1,Y29tbWVudDoxMDQ4OTQ1NjYzOTMwMjYzXzU1NjQzMjgzNzQyMDY1NQ==,1,5,7 days,"kristan- oh no! were certainly sorry to hear of your experience with the frozen blueberries you purchased. we recommend you return it to your local costco at your earliest convenience for a full refund. if youve already disposed of it, please contact the location. our staff is equipped to assist in these matters. -max","costco the kirkland organic frozen blueberries at bellingham have a lot of rotten blueberries in them! very shriveled up, with a white film on the exterior, and brown insides! i just opened my second bag of them! → kristan- oh no! were certainly sorry to hear of your experience with the frozen blueberries you purchased. we recommend you return it to your local costco at your earliest convenience for a full refund. if youve already disposed of it, please contact the location. our staff is equipped to assist in these matters. -max",0,0,0,0
236,Costco,2/20/2025 13:00,Y29tbWVudDoxMDQ4OTQ1NjYzOTMwMjYzXzYyODU0ODUxMzQ1ODAyNw==,,Meagen Chavez looks a lot like another Costco fan,2/23/2025,initial,1,0,1,Y29tbWVudDoxMDQ4OTQ1NjYzOTMwMjYzXzYyODU0ODUxMzQ1ODAyNw==,0,119,0 days,meagen chavez looks a lot like another costco fan,meagen chavez looks a lot like another costco fan,0,0,0,0
26,Costco,2/9/2025 9:00,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzE3NTkyNTQxMDc5NzY0ODY=,,The combo pizza was the clear winner and you take it off the menu?! Sacrilege,2/16/2025,initial,1,0,1,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzE3NTkyNTQxMDc5NzY0ODY=,0,801,0 days,the combo pizza was the clear winner and you take it off the menu?! sacrilege,the combo pizza was the clear winner and you take it off the menu?! sacrilege,0,0,0,0
286,Costco,2/9/2025 9:00,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzEwMjk5MDM5MDI0OTAxNDA=,,Bring back the supreme please!,2/16/2025,initial,0,0,1,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzEwMjk5MDM5MDI0OTAxNDA=,0,801,0 days,bring back the supreme please!,bring back the supreme please!,0,0,0,0
203,Costco,2/9/2025 9:00,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzEwNjM1OTA5NjkxMTYyMzU=,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzE3NjM0NTc4MjQ0NDU3Mjc=,"not yet, it’s early",2/9/2025,reply,1,0,1,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzE2NDc0OTgxODI1MjAxMzQ=,2,4,0 days,"not yet, its early","dei is discriminatory by design → cry about it → not yet, its early",1,1,1,1
66,Costco,2/9/2025 9:00,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzEwNzkxNTQzMjA2ODA5NzE=,,Bring back the combo!,2/9/2025,initial,7,0,1,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzEwNzkxNTQzMjA2ODA5NzE=,0,801,0 days,bring back the combo!,bring back the combo!,0,0,0,0
375,Costco,2/9/2025 9:00,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzExMTE4OTg2MTczMDA4NTE=,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzY0OTg0OTE1NDEyODk2MQ==,Yes!!,2/9/2025,reply,2,0,1,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzY0OTg0OTE1NDEyODk2MQ==,1,2,0 days,yes!!,bring back supreme pizza → yes!!,0,0,0,0
3,Costco,2/9/2025 9:00,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzEzMDg1NjExNjcwMzkzNjk=,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzYwNzU4Mzk0ODU0NTkzNA==,It's not meant to be gourmet. It's 18 inches and $10. It's meant to be a bargain.,2/16/2025,reply,0,0,1,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzYwNzU4Mzk0ODU0NTkzNA==,1,0,7 days,it's not meant to be gourmet. it's 18 inches and $10. it's meant to be a bargain.,really everyone?? costco pizza is ok n if not in a costco - would not b anyone's top 10 choice. ever... → it's not meant to be gourmet. it's 18 inches and $10. it's meant to be a bargain.,0,0,0,0
332,Costco,2/9/2025 9:00,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzEzNjAwNzg4MjU0MjczNTY=,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzE3MDEzNDg4Njc0NDk5ODE=,You're not a man of God. You're one of the logs that keeps hell burning,2/9/2025,reply,2,0,1,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzE2NzgxMDYzNjMxMTM3NDc=,7,0,0 days,you're not a man of god. you're one of the logs that keeps hell burning,she started it... and women smell their lips. all of them do it. → and you're still a dei hire. you aren't considered in your prime so why would a company consider you over a younger candidate. → you're not a man of god. you're one of the logs that keeps hell burning,1,1,1,1
409,Costco,2/9/2025 9:00,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzQ1NjExMzIzMDkxNTE5Ng==,,"We stopped using the food court when you put in the kiosk ordering systems. We have since pretty much stopped shopping at Costco, and are reevaluating our membership due to your leftwing policies.",2/9/2025,initial,11,0,1,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzQ1NjExMzIzMDkxNTE5Ng==,0,801,0 days,"we stopped using the food court when you put in the kiosk ordering systems. we have since pretty much stopped shopping at costco, and are reevaluating our membership due to your leftwing policies.","we stopped using the food court when you put in the kiosk ordering systems. we have since pretty much stopped shopping at costco, and are reevaluating our membership due to your leftwing policies.",0,0,0,0
183,Costco,2/9/2025 9:00,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0Xzk4NzM4MDAwMzI4MzQ0MQ==,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzYwNzU3MDU1NTIxMzUxMA==,not enough members were buying churros,2/9/2025,reply,0,0,1,Y29tbWVudDoxMDQwMzExMDU0NzkzNzI0XzYwNzU3MDU1NTIxMzUxMA==,1,3,0 days,not enough members were buying churros,bring back combo pizzas and churros while youre at it. → not enough members were buying churros,0,0,0,0
129,Costco,2/11/2025 9:00,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzExNTU4NjE1OTIzOTMyMTQ=,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzgyODIwNTI2Mjc4MjY5Mg==,another person who doesn’t understand DEI,2/16/2025,reply,19,0,1,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzgyODIwNTI2Mjc4MjY5Mg==,1,12,0 days,another person who doesnt understand dei,how much money are your executives getting to hire dei people i stead of those who can do the job????? greedy much? → another person who doesnt understand dei,1,1,1,1
185,Costco,2/11/2025 9:00,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzIwODE4NjQ4NDIyNjEyNTc=,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzEwMjI3MDIwODk2ODU5MjI=,That's not true I use my bank visa at Costco. Any visa you can use at Costco,2/23/2025,reply,0,0,1,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzEwMjI3MDIwODk2ODU5MjI=,1,37,7 days,that's not true i use my bank visa at costco. any visa you can use at costco,"i really wanted to join costco, but found out only a costco visa card is valid at the store and no other credit card. i will not use visa due to their partnership with president musk. so i guess i won't be getting my costco membership. i am so disappointed! → that's not true i use my bank visa at costco. any visa you can use at costco",0,0,0,0
44,Costco,2/11/2025 9:00,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzQ5NDM4OTY2MzcxMTE2Mg==,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzE3MDY4NTg2Njk4NTk5MjA=,"Sams Club is just as good , if not better. And no DEI!",2/16/2025,reply,10,0,1,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzE3MDY4NTg2Njk4NTk5MjA=,1,0,0 days,"sams club is just as good , if not better. and no dei!","love costco → sams club is just as good , if not better. and no dei!",1,1,1,1
92,Costco,2/11/2025 9:00,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzU2MTIxNzA1Njk1MTIyNA==,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzEwMTg0NDEyODY5OTgwNjg=,because they are willing to promote women and minorities even though it works for their business?,2/23/2025,reply,0,0,1,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzEwMTg0NDEyODY5OTgwNjg=,1,13,7 days,because they are willing to promote women and minorities even though it works for their business?,its time to start boycotting costcos get dei out of your system or else we stop shopping and then we take you out of business. the people have spoken. → because they are willing to promote women and minorities even though it works for their business?,1,1,1,1
