company_name,post_date,id,parent_id,comment_text,comment_date,comment_type,reaction_count,before_DEI,has_DEI,root_id,depth,sibling_count,time_since_root,cleaned_text,full_text,relevance,stance_dei_reviewer_01,purchase_intention_reviewer_01,stance_dei_reviewer_02,purchase_intention_reviewer_02,stance_dei_average,purchase_intention_average,stance_dei_label,purchase_intention_label
Costco,1/23/25 9:00,Y29tbWVudDoxMDI3ODA5MTc5Mzc3MjQ1XzYwMjkxOTI1MjQ3MTI3NQ==,,No more Costco at our house,2/1/25,initial,0,0,1,Y29tbWVudDoxMDI3ODA5MTc5Mzc3MjQ1XzYwMjkxOTI1MjQ3MTI3NQ==,0,603,0 days,no more costco at our house,no more costco at our house,0,0 (Neutral/Unclear towards DEI),-1 (Boycott/Negative),0 (Neutral/Unclear towards DEI),-1 (Boycott/Negative),0,-1,0,-1
Target,2/4/25 15:08,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzE0Nzc5MTA3NDMxNjkwNDU=,,Cosco time,2/7/25,initial,3,0,0,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzE0Nzc5MTA3NDMxNjkwNDU=,0,155,0 days,cosco time,cosco time,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/26/25 19:21,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzk3Nzc3NDM0MTA3NjU0NQ==,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzYwMTQ0NTQyOTE3MjU5Mg==,"thank you for sharing. However, the full article was not readable in the format you provided.",2/1/25,reply,0,0,1,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzk3Nzc3NDM0MTA3NjU0NQ==,0,341,0 days,"thank you for sharing. however, the full article was not readable in the format you provided.","thank you for sharing. however, the full article was not readable in the format you provided.",0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Target,2/10/25 9:24,Y29tbWVudDoxMTc2ODA2MjgwNDcxNDI4XzE4MTkzMjIwNTIxNTI4MjY=,,"Love Target 
. Was shopping there even before Dei, weren't all of you shopping there too 
. Will continue to support by shopping there as often as I want",2/14/25,initial,51,0,0,Y29tbWVudDoxMTc2ODA2MjgwNDcxNDI4XzE4MTkzMjIwNTIxNTI4MjY=,0,193,0 days,"love target . was shopping there even before dei, weren't all of you shopping there too . will continue to support by shopping there as often as i want","love target . was shopping there even before dei, weren't all of you shopping there too . will continue to support by shopping there as often as i want",1,-1 (Anti-DEI),1 (Buy/Positive),1 (Pro-DEI),1 (Buy/Positive),0,1,-1,1
Costco,1/22/25 13:45,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0Xzk3NDE4NTA3MDc2MTAwOA==,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0XzYxMjE1MjEwNTA4NzYzMg==,"At times…Name-calling triggers emotional reactions, builds tribal loyalty, and derails debates—effective briefly but damaging long-term.",2/7/25,reply,0,0,1,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0XzI1Nzg3MTUxMDIzMTU1MDI=,7,1,7 days,"at times...name-calling triggers emotional reactions, builds tribal loyalty, and derails debateseffective briefly but damaging long-term.","im not racists. your racist. → 5. **low emotional intelligence individual**: name-calling is sometimes seen as a sign of poor emotional intelligence, reflecting an inability to communicate effectively or empathize with others[4]. → at times...name-calling triggers emotional reactions, builds tribal loyalty, and derails debateseffective briefly but damaging long-term.",1,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/3/25 11:07,Y29tbWVudDoxMDM2MDU3NTIxODg1NzQ0XzYyNTE1Mzg5Mzc5NjgxMA==,Y29tbWVudDoxMDM2MDU3NTIxODg1NzQ0XzEzOTUzOTEyMjQ5NzA1MDg=,hasn't been proven she was the cause the radio man ignored air traffic control,2/9/25,reply,0,0,1,Y29tbWVudDoxMDM2MDU3NTIxODg1NzQ0XzQwNzg3MTgyNzI0MDY2NTQ=,3,0,0 days,hasn't been proven she was the cause the radio man ignored air traffic control,get ready for higher prices and lower quality → and less airplane crashes killing innocent people. → hasn't been proven she was the cause the radio man ignored air traffic control,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear towards DEI),0,0,0,0
Costco,1/13/25 11:00,Y29tbWVudDoxMDIwNjM1NjYzNDI3OTMwXzU2NTM3Mjk1NjY1MjI4MA==,,Agathe Et Yvon Levesque,1/24/25,initial,0,0,1,Y29tbWVudDoxMDIwNjM1NjYzNDI3OTMwXzU2NTM3Mjk1NjY1MjI4MA==,0,272,0 days,agathe et yvon levesque,agathe et yvon levesque,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/11/25 9:00,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzE2MzAwMTI0MzQzMDA0NDc=,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzEyODI4OTY0MjI3NzExMTY=,I understand that their membership is way up due to their continued support of DEI practices.,2/23/25,reply,4,0,1,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzEyODI4OTY0MjI3NzExMTY=,1,0,7 days,i understand that their membership is way up due to their continued support of dei practices.,thank gawd all these anti-dei sheep are leaving. costco won't be so crowded! → i understand that their membership is way up due to their continued support of dei practices.,1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),1 (Pro-DEI),0 (Neutral/Unclear/No PI),1,0,1,0
Costco,2/15/25 9:00,Y29tbWVudDoxMDQ0ODExNzY0MzQzNjUzXzEyMTg1Mjc0OTM2MDg2MDA=,,Awww so adorable,2/16/25,initial,2,0,1,Y29tbWVudDoxMDQ0ODExNzY0MzQzNjUzXzEyMTg1Mjc0OTM2MDg2MDA=,0,44,0 days,awww so adorable,awww so adorable,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Google,1/31/25 13:02,Y29tbWVudDoxMTczOTI2NzE3NDIyMDk0XzYyOTAxMDQ3NjE5OTkxOQ==,,Hmm very nice and beautiful and God bless you my lovely friend,2/6/25,initial,0,0,0,Y29tbWVudDoxMTczOTI2NzE3NDIyMDk0XzYyOTAxMDQ3NjE5OTkxOQ==,0,118,0 days,hmm very nice and beautiful and god bless you my lovely friend,hmm very nice and beautiful and god bless you my lovely friend,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Target,2/2/25 11:06,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzE4NjMwMDM3MjA3NzI4NDc=,,I’m so disappointed in Target. I loved how diverse they were and then pulling out of DEI. They’re going to lose a lot of business for that move.,2/7/25,initial,1,0,0,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzE4NjMwMDM3MjA3NzI4NDc=,0,719,0 days,im so disappointed in target. i loved how diverse they were and then pulling out of dei. theyre going to lose a lot of business for that move.,im so disappointed in target. i loved how diverse they were and then pulling out of dei. theyre going to lose a lot of business for that move.,1,1 (Pro-DEI),-1 (Boycott/Negative),1 (Pro-DEI),-1 (Boycott/Negative),1,-1,1,-1
Costco,1/27/25 15:18,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzQwMTQwNjUyNDU1MzY4MTk=,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkyNjgyMzkzOTYzMTE1NQ==,Don't let the door hit you in your way out,2/1/25,reply,1,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkyNjgyMzkzOTYzMTE1NQ==,1,144,0 days,don't let the door hit you in your way out,not renewing my membership unless you get rid of dei! → don't let the door hit you in your way out,1,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/26/25 19:21,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzE4MTkwODk4NDg5MDk4OTk=,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzEyOTg2MTc1MTQ2ODY3NjY=,your point?,2/1/25,reply,0,0,1,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzE4MTkwODk4NDg5MDk4OTk=,0,341,0 days,your point?,your point?,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Delta,2/19/25 14:53,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzkyODg1MTI0NTczNjUzNA==,,Everyone on the passenger side of the cockpit door did a great job.,2/22/25,initial,0,0,1,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzkyODg1MTI0NTczNjUzNA==,0,422,0 days,everyone on the passenger side of the cockpit door did a great job.,everyone on the passenger side of the cockpit door did a great job.,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/16/25 9:00,Y29tbWVudDoxMDQ1NjAzNjA0MjY0NDY5XzM1NjI3MDMxOTQwMzM5Mzk=,,Bring back the COMBO!!,2/16/25,initial,8,0,1,Y29tbWVudDoxMDQ1NjAzNjA0MjY0NDY5XzM1NjI3MDMxOTQwMzM5Mzk=,0,134,0 days,bring back the combo!!,bring back the combo!!,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/26/25 19:21,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzEzNzg0NTg2Njk3OTAwMDQ=,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzExNjU1Mzk1Mjg1Mjg4ODg=,"ha, my purse was stolen daily by Biden. Not during Trump's time in office, when all prices were so much cheaper! Keep watching MSM for your news and you'll remain in the dark. Wakey, wakey. Promises made, promises kept.",2/1/25,reply,1,0,1,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzkyOTk0NDI4NTkxNDE1Mg==,2,0,0 days,"ha, my purse was stolen daily by biden. not during trump's time in office, when all prices were so much cheaper! keep watching msm for your news and you'll remain in the dark. wakey, wakey. promises made, promises kept.","they got the job done though, didn't they! → if you mean the job of stealing from the american people to line their entitled purses? yes, you are spot on! → ha, my purse was stolen daily by biden. not during trump's time in office, when all prices were so much cheaper! keep watching msm for your news and you'll remain in the dark. wakey, wakey. promises made, promises kept.",0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/1/25 9:00,Y29tbWVudDoxMDM0NDgxMjg1Mzc2NzAxXzkzMjg2MjE5OTAzODk0OA==,,"Which is indirect calls of what happened in Washington DC. Over 2000 qualified applicants were not hired in the FAA because they did not meet the criteria of the demonic evil influence. Hence the FAA has been in shortage for employees for years, 11 short employees the night of the crash, and only one directing both the airplane and the helicopter when there should’ve been 2",2/1/25,initial,5,0,1,Y29tbWVudDoxMDM0NDgxMjg1Mzc2NzAxXzkzMjg2MjE5OTAzODk0OA==,0,131,0 days,"which is indirect calls of what happened in washington dc. over 2000 qualified applicants were not hired in the faa because they did not meet the criteria of the demonic evil influence. hence the faa has been in shortage for employees for years, 11 short employees the night of the crash, and only one directing both the airplane and the helicopter when there shouldve been 2","which is indirect calls of what happened in washington dc. over 2000 qualified applicants were not hired in the faa because they did not meet the criteria of the demonic evil influence. hence the faa has been in shortage for employees for years, 11 short employees the night of the crash, and only one directing both the airplane and the helicopter when there shouldve been 2",0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Google,2/12/25 10:40,Y29tbWVudDoxMTgxODYyNTYzMjk1MTc2XzYwMTExMDQyNjE1NjM2MQ==,,"Funny how one man brought you to your knees and you get rid of Pride month 
 you should be on the forefront of lgbt support since you fell for a man so easily",2/20/25,initial,0,0,0,Y29tbWVudDoxMTgxODYyNTYzMjk1MTc2XzYwMTExMDQyNjE1NjM2MQ==,0,440,0 days,funny how one man brought you to your knees and you get rid of pride month you should be on the forefront of lgbt support since you fell for a man so easily,funny how one man brought you to your knees and you get rid of pride month you should be on the forefront of lgbt support since you fell for a man so easily,1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),1 (Pro-DEI),0 (Neutral/Unclear/No PI),1,0,1,0
Costco,2/5/25 10:15,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzkxNjM5MjA4Njk5NDcyMQ==,,Bbq pulled pork sliders,2/9/25,initial,0,0,1,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzkxNjM5MjA4Njk5NDcyMQ==,0,293,0 days,bbq pulled pork sliders,bbq pulled pork sliders,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Target,1/24/25 8:17,Y29tbWVudDoxMTY0NjU3NjQxNjg2MjkyXzExNDY4NjU0NjA0MDYwMjk=,,"Target, do the right thing and resume DEI. So disappointed in you.",1/31/25,initial,1,0,0,Y29tbWVudDoxMTY0NjU3NjQxNjg2MjkyXzExNDY4NjU0NjA0MDYwMjk=,0,488,0 days,"target, do the right thing and resume dei. so disappointed in you.","target, do the right thing and resume dei. so disappointed in you.",1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),1 (Pro-DEI),0 (Neutral/Unclear/No PI),1,0,1,0
Costco,1/26/25 19:21,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzExNTIzMDAyMTk4Nzg2NDY=,,I will be supporting Costco now,2/1/25,initial,38,0,1,Y29tbWVudDoxMDMwNDA2MjQyNDUwODcyXzExNTIzMDAyMTk4Nzg2NDY=,0,341,0 days,i will be supporting costco now,i will be supporting costco now,0,0 (Neutral/Unclear towards DEI),1 (Buy/Positive),0 (Neutral/Unclear towards DEI),1 (Buy/Positive),0,1,0,1
Google,2/6/25 7:42,Y29tbWVudDoxMTc3NzQ2ODEwMzczNDE4XzE4Mjk2MDE2MTQ1MDgwOTk=,,Please bring back the timeline function for desktop,2/6/25,initial,0,0,0,Y29tbWVudDoxMTc3NzQ2ODEwMzczNDE4XzE4Mjk2MDE2MTQ1MDgwOTk=,0,485,0 days,please bring back the timeline function for desktop,please bring back the timeline function for desktop,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Target,2/2/25 11:06,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3Xzk2MjU4NDc3ODc2NjE1Mw==,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzQ5ODM2OTgxMjkxODM4OA==,yes sis me too!!! Let's go!,2/7/25,reply,12,0,0,Y29tbWVudDoxMTcxMzM2NDkxMDE4NDA3XzQ5ODM2OTgxMjkxODM4OA==,1,15,0 days,yes sis me too!!! let's go!,i ran to these comments with lightning speed for the dragging and i was not disappointed → yes sis me too!!! let's go!,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/16/25 9:00,Y29tbWVudDoxMDIyNzMxNzg5ODg0OTg0XzUzNDI5MTczOTIwMDYzNw==,Y29tbWVudDoxMDIyNzMxNzg5ODg0OTg0XzEzNTg5MjIwODg1NzMzNDg=,"Qualifications and merit are the only non-discriminatory process of hiring, promotion and admittance in higher education. If you really believed in DEI, you'd support school choice for everybody, including Black and Hispanic kids stuck in underperforming public schools, but you don't. Like I said, you are a bunch of racist hypocrites.",3/14/25,reply,0,0,1,Y29tbWVudDoxMDIyNzMxNzg5ODg0OTg0XzExNTc5MjkxOTI1NzI5ODg=,4,0,42 days,"qualifications and merit are the only non-discriminatory process of hiring, promotion and admittance in higher education. if you really believed in dei, you'd support school choice for everybody, including black and hispanic kids stuck in underperforming public schools, but you don't. like i said, you are a bunch of racist hypocrites.","you just proved our point. you also are a racist and cultural marxist. all you libtards claim you are against racism, when in truth, you are the very thing you say you hate. bunch of two-faced hypocrites. i suppose you are also in favor of males playing in girls' sports. → keep having your tantrum don. it doesnt change reality. → qualifications and merit are the only non-discriminatory process of hiring, promotion and admittance in higher education. if you really believed in dei, you'd support school choice for everybody, including black and hispanic kids stuck in underperforming public schools, but you don't. like i said, you are a bunch of racist hypocrites.",1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),1 (Pro-DEI),0 (Neutral/Unclear/No PI),1,0,1,0
Costco,1/16/25 9:00,Y29tbWVudDoxMDIyNzMxNzg5ODg0OTg0XzQ4OTUyNDIwMzgxNDMxNw==,Y29tbWVudDoxMDIyNzMxNzg5ODg0OTg0XzkyNDE3MTIwODkyNTMzNzM=,"Francoise, we show item #13777, Packaged Fruit Trees (assorted varieties), available at our Concord warehouse. Feel free to inquire further by calling that location directly. -Christina",1/24/25,reply,0,0,1,Y29tbWVudDoxMDIyNzMxNzg5ODg0OTg0XzkyNDE3MTIwODkyNTMzNzM=,1,0,7 days,"francoise, we show item #13777, packaged fruit trees (assorted varieties), available at our concord warehouse. feel free to inquire further by calling that location directly. -christina","when will you start carrying fruit plants at costco in concord, ca → francoise, we show item #13777, packaged fruit trees (assorted varieties), available at our concord warehouse. feel free to inquire further by calling that location directly. -christina",0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),1 (Buy/Positive),0,0.5,0,0
Costco,2/7/25 9:00,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzgxMTU1MjgxNDQ4MTk1Ng==,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzExNTA1MDMyOTY3MDQ5NzY=,", once again, you're projecting. It's you, someone that fails so much at life, you need DEI. Pull yourself up by your own bootstraps for once and stop being a freeloader.",2/9/25,reply,0,0,1,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzExNTIyMjAzODk2MjczNjQ=,5,0,0 days,", once again, you're projecting. it's you, someone that fails so much at life, you need dei. pull yourself up by your own bootstraps for once and stop being a freeloader.",", you're projecting. it's you who's angry because you won't be able to join in anymore without proving merit. → i work for myself and am laughing at your misery. try again! → , once again, you're projecting. it's you, someone that fails so much at life, you need dei. pull yourself up by your own bootstraps for once and stop being a freeloader.",1,-1 (Anti-DEI),0 (Neutral/Unclear/No PI),-1 (Anti-DEI),0 (Neutral/Unclear/No PI),-1,0,-1,0
Costco,1/27/25 15:18,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzEyNjE1Nzk4OTUwNzY1OTY=,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzM4ODgxMzc1NzQ3NjgxMjg=,weird how you guys have manipulated that word. All you white folks claiming racism because you’re unaware how the rest of the world functions says a lot. Maybe travel in a way that isn’t tourism and see how others live?,2/1/25,reply,0,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzI5MTAzMDEwMDI0NjE4NzM=,2,0,0 days,weird how you guys have manipulated that word. all you white folks claiming racism because youre unaware how the rest of the world functions says a lot. maybe travel in a way that isnt tourism and see how others live?,"dei is not ok! will not shop costco till the stop! ive been inclusive all my life. i dont want somebody forcing me to hire a certain race when i have plenty of qualified people right in front of me. → its not just race darling, its gender, religion and military service. imagine that → weird how you guys have manipulated that word. all you white folks claiming racism because youre unaware how the rest of the world functions says a lot. maybe travel in a way that isnt tourism and see how others live?",1,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Google,1/30/25 14:51,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzkxMDEzMTEzODY2MzIzNjY=,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzk3NzE1NzI0NzY3MDk5Mw==,thanks for your support. Connect to learn more..,2/13/25,reply,0,0,0,Y29tbWVudDoxMTczMjk0MzcwODE4NjYyXzk3NzE1NzI0NzY3MDk5Mw==,1,0,7 days,thanks for your support. connect to learn more..,goodjob → thanks for your support. connect to learn more..,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/22/25 13:45,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0XzEzMTU2NjE5MzMwNzg1Njk=,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0XzExNTIxNjY3MzY0ODA4MjE=,How many of yours have you killed?,1/31/25,reply,0,0,1,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0XzE3OTE0NTgzNTgzMDUzNzI=,2,0,0 days,how many of yours have you killed?,"rip costco membership 1999-2025 → stephen, how many of your kids are no contact with you? → how many of yours have you killed?",0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/27/25 15:18,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzEzOTM4MDQ2OTgyNTExMjc=,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzEzNDI4NDE5MTM4MDgwNDc=,actually no the trans “women” replaced us.,2/1/25,reply,3,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzEzNDI4NDE5MTM4MDgwNDc=,1,4,0 days,actually no the trans women replaced us.,all these women complaining dont realize they are dei. → actually no the trans women replaced us.,1,-1 (Anti-DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),-0.5,0,-1,0
